stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover,ln_patent_stock,asinh_patent_stock,ln_rd_tax_deduction,ln_rd_expense_est,gov_subsidy_rd_missing,gov_subsidy_rd_zero,ln_gov_subsidy_rd,ln_patent_stock_w,asinh_patent_stock_w,rd_intensity_w,ln_rd_expense_est_w,ln_gov_subsidy_rd_w,ln_assets_w,roa_w,lev_w,firm_age_w,sci_tech_exp_ratio_w,province_gdp_w,province_budget_exp_w,province_sci_tech_exp_w,ip_protection_score_w,tech_market_turnover_w,invention_apply_w,invention_grant_w,ln_rd_tax_deduction_w,ln_rd_tax_deduction_l1
000848,承德露露,2023,C15,酒、饮料和精制茶制造业,1,,1.03,-7749150.78,30996603.12,68,,1.0,22.15,0.152625,0.252874,26,0,1,1,1,1,1,,,,,,,,,,,,4.23410650459726,4.912708947095866,0.0,17.249388211932853,1,0.0,0.0,4.23410650459726,4.912708947095866,1.03,17.249388211932853,0.0,22.15,0.152625,0.252874,26,,,,,,,,,0.0,
000848,承德露露,2024,C15,酒、饮料和精制茶制造业,1,,0.48,-3240865.97,12963463.88,86,,1.0,22.25,0.145092,0.251013,27,0,1,1,1,1,1,,,,,,,,,,,,4.465908118654584,5.147528277154878,0.0,16.377645565008116,1,0.0,0.0,4.465908118654584,5.147528277154878,0.48,16.377645565008116,0.0,22.25,0.145092,0.251013,27,,,,,,,,,0.0,0.0
000858,五粮液,2023,C15,酒、饮料和精制茶制造业,1,,0.39,-30349343.98,121397375.92,1483,,1.0,25.83,0.190535,0.199982,25,0,1,1,1,1,1,,,,,,,,,,,,7.302496423727326,7.994969636370959,0.0,18.614579829436963,1,0.0,0.0,7.302496423727326,7.994969636370959,0.39,18.614579829436963,0.0,25.83,0.190535,0.199982,25,,,,,,,,,0.0,
000858,五粮液,2024,C15,酒、饮料和精制茶制造业,1,,0.45,-21006186.23,84024744.92,1601,,1.0,25.96,0.176324,0.275468,26,0,1,1,1,1,1,,,,,,,,,,,,7.379008127628304,8.07153099109094,0.0,18.246621907708924,1,0.0,0.0,7.379008127628304,8.07153099109094,0.45,18.246621907708924,0.0,25.87079999999999,0.176324,0.275468,26,,,,,,,,,0.0,0.0
000876,新希望,2024,C13,农副食品加工业,0,,0.3832,-2561266.17,10245064.68,1426,,1.0,25.49,0.00171,0.690066,26,0,1,1,1,0,0,,,,,,,,,,,,7.2633296174768365,7.955775904476358,0.0,16.14230675056675,1,0.0,0.0,7.2633296174768365,7.955775904476358,0.385376,16.14230675056675,0.0,25.49,0.00171,0.690066,26,,,,,,,,,0.0,
000881,中广核技,2019,C26,化学原料和化学制品制造业,1,,3.76,-37537488.43,200199938.2933333,649,17732800.0,0.75,23.16,0.012376,0.460769,21,0,0,0,0,0,0,,,,,,,,,,,,6.476972362889683,7.1685804908043576,0.0,19.114827121615246,0,17732800.0,16.690926646396196,6.476972362889683,7.1685804908043576,3.76,19.114827121615246,16.690926646396196,23.16,0.012376,0.460769,21,,,,,,,,,0.0,
000895,双汇发展,2023,C13,农副食品加工业,0,河南省,1.44,-53986928.99,215947715.96,668,78021.34,1.0,24.33,0.139102,0.42342,25,0,1,1,1,0,0,60627.7,11.01250716333056,11052.54,470.1,4.25,84.17,30637.0,17531.0,176579.0,109957.0,1362.63,6.505784060128229,7.197435914352853,0.0,19.19054688523823,0,78021.34,11.264750474920552,6.505784060128229,7.197435914352853,1.44,19.19054688523823,11.264750474920552,24.33,0.139102,0.42342,25,4.25,60627.7,11052.54,470.1,84.17,1362.63,30637.0,17531.0,0.0,
000895,双汇发展,2024,C13,农副食品加工业,0,河南省,1.57,-48690629.71,194762518.84,721,78404.8,1.0,24.34,0.135573,0.428046,26,0,1,1,1,0,0,63557.1,11.05969399342976,11464.16,,,84.17,32064.0,17610.0,172726.0,110654.0,1754.37,6.582025138892826,7.273786798760828,0.0,19.087291527375402,0,78404.8,11.26965318319398,6.582025138892826,7.273786798760828,1.57,19.087291527375402,11.26965318319398,24.34,0.135573,0.428046,26,,63557.1,11464.16,,84.17,1754.37,32064.0,17610.0,0.0,0.0
000936,华西股份,2024,C28,化学纤维制造业,1,,0.3832,-739783.19,2959132.76,82,80000.0,1.0,22.61,0.017807,0.213335,25,0,1,1,1,1,1,,,,,,,,,,,,4.418840607796598,5.099903606000664,0.0,14.900407134821622,0,80000.0,11.289794413577894,4.418840607796598,5.099903606000664,0.385376,14.900407134821622,11.289794413577894,22.61,0.017807,0.213335,25,,,,,,,,,0.0,
000937,冀中能源,2024,B06,煤炭开采和洗选业,0,,3.74,-160649994.87,642599979.48,104,,1.0,24.7,0.029841,0.547078,25,0,1,1,1,0,0,,,,,,,,,,,,4.653960350157523,5.337561192805306,0.0,20.281032974269436,1,0.0,0.0,4.653960350157523,5.337561192805306,3.74,20.281032974269436,0.0,24.7,0.029841,0.547078,25,,,,,,,,,0.0,
000948,南天信息,2020,I65,软件和信息技术服务业,0,云南省,9.05,-13236905.78,70596830.82666667,92,5480473.0,0.75,22.3,0.027654,0.511581,21,0,0,0,0,0,0,25214.5,10.13517450484763,6974.02,64.94,0.93,76.67,9753.0,2458.0,45153.0,28943.0,49.95,4.532599493153256,5.214965293162436,0.0,18.072495826480164,0,5480473.0,15.51670215153397,4.532599493153256,5.214965293162436,9.05,18.072495826480164,15.51670215153397,22.3,0.027654,0.511581,21,0.93,25214.5,6974.02,64.94,76.67,50.382,9753.0,2458.0,0.0,
000948,南天信息,2021,I65,软件和信息技术服务业,0,云南省,7.93,-15329634.55,81758050.93333334,104,5776550.0,0.75,22.69,0.016698,0.667141,22,0,1,0,0,0,0,27895.3,10.23621349483732,6634.36,61.85,0.93,78.41,10293.0,3643.0,47997.0,41167.0,106.1,4.653960350157523,5.337561192805306,0.0,18.219274857488713,0,5776550.0,15.569317349741853,4.653960350157523,5.337561192805306,7.93,18.219274857488713,15.569317349741853,22.69,0.016698,0.667141,22,0.93,27895.3,6634.36,61.85,78.41,106.1,10293.0,3643.0,0.0,0.0
000948,南天信息,2022,I65,软件和信息技术服务业,0,云南省,6.23,-27896562.2,148781665.0666667,122,10704972.46,0.75,23.01,0.015461,0.748445,23,0,1,1,0,0,0,29301.1,10.28538033696257,6699.79,58.97,0.88,78.41,12036.0,4091.0,52999.0,39497.0,218.95,4.812184355372417,5.497185021430095,0.0,18.817990460854492,0,10704972.46,16.186219000787528,4.812184355372417,5.497185021430095,6.23,18.817990460854492,16.186219000787528,23.01,0.015461,0.748445,23,0.88,29301.1,6699.79,58.97,78.41,218.95,12036.0,4091.0,0.0,0.0
000948,南天信息,2023,I65,软件和信息技术服务业,0,云南省,5.18,-21651588.5,86606354.0,151,2993661.2,1.0,23.01,0.017453,0.730577,24,0,1,1,1,0,0,30595.8,10.3286180236182,6730.08,61.33,0.91,78.41,12493.0,5907.0,54207.0,32718.0,268.88,5.0238805208462765,5.7104379816259305,0.0,18.27688375421206,0,2993661.2,14.912008011945115,5.0238805208462765,5.7104379816259305,5.18,18.27688375421206,14.912008011945115,23.01,0.017453,0.730577,24,0.91,30595.8,6730.08,61.33,78.41,268.88,12493.0,5907.0,0.0,0.0
000948,南天信息,2024,I65,软件和信息技术服务业,0,云南省,5.25,-37261785.07,149047140.28,168,4957050.0,1.0,23.04,0.010939,0.727345,25,0,1,1,1,0,0,31423.4,10.35530811728555,6862.92,,,78.41,14231.0,6396.0,61964.0,33754.0,337.18,5.1298987149230735,5.817120017555268,0.0,18.819773198300265,0,4957050.0,15.41632156543072,5.1298987149230735,5.817120017555268,5.25,18.819773198300265,15.41632156543072,23.04,0.010939,0.727345,25,,31423.4,6862.92,,78.41,337.18,14231.0,6396.0,0.0,0.0
000952,广济药业,2024,C27,医药制造业,1,,8.89,-2883731.7,11534926.8,161,1006768.41,1.0,21.75,-0.112807,0.614761,25,0,1,1,1,1,1,,,,,,,,,,,,5.087596335232384,5.7745611900945155,0.0,16.260890190359305,0,1006768.41,13.822257158388785,5.087596335232384,5.7745611900945155,8.89,16.260890190359305,13.822257158388785,21.75,-0.112807,0.614761,25,,,,,,,,,0.0,
000957,中通客车,2024,C36,汽车制造业,1,,4.12,-29606761.16,118427044.64,488,,1.0,22.82,0.030542,0.639559,24,0,1,1,1,1,1,,,,,,,,,,,,6.192362489474872,6.883463636196443,0.0,18.589807680342442,1,0.0,0.0,6.192362489474872,6.883463636196443,4.12,18.589807680342442,0.0,22.82,0.030542,0.639559,24,,,,,,,,,0.0,
000963,华东医药,2021,F52,零售业,0,,9.52,-127759378.91,681383354.1866666,23,31281450.0,0.75,24.02,0.086627,0.37246,21,1,1,0,0,0,0,,,,,,,,,,,,3.1780538303479458,3.8291136516208812,0.0,20.339635635517777,0,31281450.0,17.25853586003355,3.1780538303479458,3.8291136516208812,9.52,20.339635635517777,17.25853586003355,24.02,0.086627,0.37246,21,,,,,,,,,0.0,
000963,华东医药,2022,F52,零售业,0,,10.72,-142140449.88,758082399.36,579,20853948.0,0.75,24.16,0.081194,0.385217,22,1,1,1,0,0,0,,,,,,,,,,,,6.363028103540465,7.054450403864281,0.0,20.446302645297347,0,20853948.0,16.853053888754694,6.363028103540465,7.054450403864281,10.72,20.446302645297347,16.853053888754694,24.16,0.081194,0.385217,22,,,,,,,,,0.0,0.0
000963,华东医药,2023,F52,零售业,0,,13.1,-152772010.2,611088040.8,735,,1.0,24.24,0.084943,0.355933,23,1,1,1,1,0,0,,,,,,,,,,,,6.601230118728877,7.293018142542603,0.0,20.230751601354257,1,0.0,0.0,6.601230118728877,7.293018142542603,13.1,20.230751601354257,0.0,24.24,0.084943,0.355933,23,,,,,,,,,0.0,0.0
000963,华东医药,2024,F52,零售业,0,,12.91,-179806096.87,719224387.48,825,,1.0,24.36,0.092246,0.377921,24,1,1,1,1,0,0,,,,,,,,,,,,6.716594773520978,7.408530934203882,0.0,20.39368395111403,1,0.0,0.0,6.716594773520978,7.408530934203882,12.91,20.39368395111403,0.0,24.36,0.092246,0.377921,24,,,,,,,,,0.0,0.0
000973,佛塑科技,2019,C29,橡胶和塑料制品业,0,广东省,3.12,-9937691.7,53001022.4,169,,0.75,22.14,0.016647,0.370008,19,0,0,0,0,0,0,110468.1,11.6124820704788,17297.85,1168.79,6.76,90.86,203311.0,59742.0,807700.0,527390.0,2223.08,5.135798437050262,5.8230546485630095,0.0,17.785821780763932,1,0.0,0.0,5.135798437050262,5.8230546485630095,3.12,17.785821780763932,0.0,22.14,0.016647,0.370008,19,6.76,110468.1,17297.85,1168.79,90.86,2223.08,203311.0,59742.0,0.0,
000973,佛塑科技,2020,C29,橡胶和塑料制品业,0,广东省,4.43,-10904619.09,58157968.48,200,,0.75,22.08,0.025634,0.314626,20,0,0,0,0,0,0,113708.9,11.64139695284056,17430.79,955.73,5.48,90.86,215926.0,70695.0,967204.0,709725.0,3267.21,5.303304908059076,5.991470797049389,0.0,17.878673477925332,1,0.0,0.0,5.303304908059076,5.991470797049389,4.43,17.878673477925332,0.0,22.08,0.025634,0.314626,20,5.48,113708.9,17430.79,955.73,90.86,3267.21,215926.0,70695.0,0.0,0.0
000977,浪潮信息,2024,C39,计算机、通信和其他电子设备制造业,1,山东省,3.12,-316542774.53,1266171098.12,16400,,1.0,24.99,0.032165,0.714421,24,0,1,1,1,1,1,98406.9,11.49686620253314,13077.19,,,90.33,110207.0,63822.0,442533.0,281580.0,4866.92,9.70509758756311,10.398183795301742,0.0,20.959263300920426,1,0.0,0.0,8.797113015518004,9.490109021467145,3.12,20.959263300920426,0.0,24.99,0.032165,0.714421,24,,98406.9,13077.19,,90.33,4866.92,110207.0,63822.0,0.0,
000985,大庆华科,2021,C26,化学原料和化学制品制造业,1,,3.45,-2295044.98,9180179.92,13,209873.04,1.0,20.37,0.018205,0.160389,21,0,1,0,0,1,0,,,,,,,,,,,,2.6390573296152584,3.2595725562629214,0.0,16.032557470463473,0,209873.04,12.2542628202181,2.6390573296152584,3.2595725562629214,3.45,16.032557470463473,12.2542628202181,20.37,0.018205,0.160389,21,,,,,,,,,0.0,
000985,大庆华科,2022,C26,化学原料和化学制品制造业,1,,3.54,-3048137.9,12192551.6,13,210275.73,1.0,20.38,0.021823,0.14574,22,0,1,1,0,1,1,,,,,,,,,,,,2.6390573296152584,3.2595725562629214,0.0,16.316335880684576,0,210275.73,12.256179704118159,2.6390573296152584,3.2595725562629214,3.54,16.316335880684576,12.256179704118159,20.38,0.021823,0.14574,22,,,,,,,,,0.0,0.0
000998,隆平高科,2019,A01,农业,0,湖南省,13.15,-1010741.62,5390621.973333334,48,9355294.23,0.75,23.46,-0.011724,0.557134,19,0,0,0,0,0,0,39930.7,10.59490073058229,8034.42,171.92,2.14,82.81,39104.0,8479.0,106113.0,54685.0,490.69,3.8918202981106265,4.564456680755902,0.0,15.50017151567454,0,9355294.23,16.05145307571722,3.8918202981106265,4.564456680755902,13.15,15.50017151567454,16.05145307571722,23.46,-0.011724,0.557134,19,2.14,39930.7,8034.42,171.92,82.81,490.69,39104.0,8479.0,0.0,
000998,隆平高科,2020,A01,农业,0,湖南省,10.52,-1427572.08,7613717.760000001,63,21797361.45,0.75,23.35,0.016778,0.546003,20,0,0,0,0,0,0,41693.7,10.6381053172366,8403.13,220.66,2.63,82.81,48530.0,11537.0,128573.0,78723.0,735.95,4.1588830833596715,4.836344889159275,0.0,15.845462278021476,0,21797361.45,16.897299531907503,4.1588830833596715,4.836344889159275,10.52,15.845462278021476,16.897299531907503,23.35,0.016778,0.546003,20,2.63,41693.7,8403.13,220.66,82.81,735.95,48530.0,11537.0,0.0,0.0
000998,隆平高科,2021,A01,农业,0,湖南省,7.86,-3723743.06,19859962.98666667,91,10530639.56,0.75,23.36,0.012367,0.552607,21,0,1,0,0,0,0,45751.9,10.73098859989596,8325.5,217.3,2.61,83.4,36746.0,16564.0,114167.0,98936.0,1261.26,4.5217885770490405,5.2040368753004,0.0,16.804216403219467,0,10530639.56,16.169799714168803,4.5217885770490405,5.2040368753004,7.86,16.804216403219467,16.169799714168803,23.36,0.012367,0.552607,21,2.61,45751.9,8325.5,217.3,83.4,1261.26,36746.0,16564.0,0.0,0.0
000998,隆平高科,2022,A01,农业,0,湖南省,11.46,-11938017.97,63669429.17333334,95,5949537.92,0.75,23.4,-0.052873,0.605994,22,0,1,1,0,0,0,47957.9,10.77807882169405,8991.61,279.65,3.11,83.4,35851.0,20423.0,114087.0,92916.0,2542.89,4.564348191467836,5.247051771840578,0.0,17.969215102264663,0,5949537.92,15.598824282082143,4.564348191467836,5.247051771840578,11.46,17.969215102264663,15.598824282082143,23.4,-0.052873,0.605994,22,3.11,47957.9,8991.61,279.65,83.4,2542.89,35851.0,20423.0,0.0,0.0
001203,大中矿业,2023,B08,黑色金属矿采选业,0,,3.8,-15583093.41,62332373.64,283,,1.0,23.37,0.081168,0.580332,2,0,1,1,1,0,0,,,,,,,,,,,,5.648974238161206,6.338597199715868,0.0,17.947991505925526,1,0.0,0.0,5.648974238161206,6.338597199715868,3.8,17.947991505925526,0.0,23.37,0.081168,0.580332,2,,,,,,,,,0.0,
001208,华菱线缆,2023,C38,电气机械和器材制造业,1,湖南省,3.31,-2239569.89,8958279.56,314,,1.0,22.1,0.021749,0.612527,2,0,1,1,1,1,1,50667.5,10.83303995839347,9581.12,314.12,3.28,83.4,35007.0,20133.0,109198.0,74940.0,3989.77,5.752572638825633,6.442542702058376,0.0,16.008088864749894,1,0.0,0.0,5.752572638825633,6.442542702058376,3.31,16.008088864749894,0.0,22.1,0.021749,0.612527,2,3.28,50667.5,9581.12,314.12,83.4,3989.77,35007.0,20133.0,0.0,
001208,华菱线缆,2024,C38,电气机械和器材制造业,1,湖南省,3.23,-4032440.48,16129761.92,345,,1.0,22.26,0.023491,0.651613,3,0,1,1,1,1,1,53084.7,10.87964403011777,9536.26,,,83.4,38671.0,23593.0,109502.0,72376.0,4799.84,5.846438775057725,6.536693697983764,0.0,16.59617675191526,1,0.0,0.0,5.846438775057725,6.536693697983764,3.23,16.59617675191526,0.0,22.26,0.023491,0.651613,3,,53084.7,9536.26,,83.4,4799.84,38671.0,23593.0,0.0,0.0
001210,金房能源,2023,D44,电力、热力生产和供应业,0,北京市,3.19,-3415199.64,13660798.56,78,,1.0,21.4,0.008917,0.34708,2,1,1,1,1,0,0,47353.7,10.76540023706081,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94,4.3694478524670215,5.04989709610426,0.0,16.43004094333683,1,0.0,0.0,4.3694478524670215,5.04989709610426,3.19,16.43004094333683,0.0,21.4,0.008917,0.34708,2,6.55,47353.7,7971.25,521.91,89.07,8536.94,205179.0,107875.0,0.0,
001210,金房能源,2024,D44,电力、热力生产和供应业,0,北京市,3.1,-4340420.99,17361683.96,80,,1.0,21.55,0.022929,0.410776,3,1,1,1,1,0,0,49670.2,10.81316043466869,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26,4.394449154672439,5.0752128754452075,0.0,16.669776322394306,1,0.0,0.0,4.394449154672439,5.0752128754452075,3.1,16.669776322394306,0.0,21.55,0.022929,0.410776,3,,49670.2,8396.49,,89.07,9153.26,210052.0,119635.0,0.0,0.0
001211,双枪科技,2023,C20,木材加工和木、竹、藤、棕、草制品业,0,,2.42,-4448240.63,17792962.52,438,,1.0,21.21,-0.007355,0.462098,2,1,1,1,1,0,0,,,,,,,,,,,,6.0844994130751715,6.775367394075981,0.0,16.694313629242394,1,0.0,0.0,6.0844994130751715,6.775367394075981,2.42,16.694313629242394,0.0,21.21,-0.007355,0.462098,2,,,,,,,,,0.0,
001211,双枪科技,2024,C20,木材加工和木、竹、藤、棕、草制品业,0,,2.02,-4253647.95,17014591.8,435,,1.0,21.34,0.015307,0.530458,3,1,1,1,1,0,0,,,,,,,,,,,,6.077642243349034,6.768494532824502,0.0,16.649581933805912,1,0.0,0.0,6.077642243349034,6.768494532824502,2.02,16.649581933805912,0.0,21.34,0.015307,0.530458,3,,,,,,,,,0.0,0.0
001216,华瓷股份,2023,C30,非金属矿物制品业,0,,5.63,-7969006.41,31876025.64,419,,1.0,21.4,0.090792,0.191139,2,0,1,1,1,0,0,,,,,,,,,,,,6.040254711277414,6.731019524485512,0.0,17.277364769237913,1,0.0,0.0,6.040254711277414,6.731019524485512,5.63,17.277364769237913,0.0,21.4,0.090792,0.191139,2,,,,,,,,,0.0,
001223,欧克科技,2024,C35,专用设备制造业,1,,7.84,-2934134.39,11736537.56,60,,1.0,21.54,0.015765,0.145338,2,0,1,1,1,1,1,,,,,,,,,,,,4.110873864173311,4.78756117999381,0.0,16.278217487322614,1,0.0,0.0,4.110873864173311,4.78756117999381,7.84,16.278217487322614,0.0,21.54,0.015765,0.145338,2,,,,,,,,,0.0,
001226,拓山重工,2024,C34,通用设备制造业,1,,3.11,-2329094.71,9316378.84,63,,1.0,20.94,0.015709,0.401805,2,1,1,1,1,1,1,,,,,,,,,,,,4.1588830833596715,4.836344889159275,0.0,16.047284682019068,1,0.0,0.0,4.1588830833596715,4.836344889159275,3.11,16.047284682019068,0.0,20.94,0.015709,0.401805,2,,,,,,,,,0.0,
001238,浙江正特,2024,C21,家具制造业,1,,3.65,-6146949.51,24587798.04,123,,1.0,21.21,-0.008714,0.348363,2,1,1,1,1,1,1,,,,,,,,,,,,4.820281565605037,5.505348060078275,0.0,17.017760903883072,1,0.0,0.0,4.820281565605037,5.505348060078275,3.65,17.017760903883072,0.0,21.21,-0.008714,0.348363,2,,,,,,,,,0.0,
001255,博菲电气,2024,C26,化学原料和化学制品制造业,1,,7.55,-3365912.33,13463649.32,121,,1.0,20.9,0.010981,0.37883,2,0,1,1,1,1,1,,,,,,,,,,,,4.804021044733257,5.488954801055736,0.0,16.415504043036012,1,0.0,0.0,4.804021044733257,5.488954801055736,7.55,16.415504043036012,0.0,20.9,0.010981,0.37883,2,,,,,,,,,0.0,
001267,汇绿生态,2023,E48,土木工程建筑业,0,湖北省,0.52,-595780.01,2383120.04,59,100000.0,1.0,21.64,0.023129,0.389949,2,1,1,1,1,0,0,56794.3,10.94719124756096,9299.07,397.84,4.28,84.28,59068.0,29025.0,213714.0,135211.0,4771.17,4.0943445622221,4.770756435173042,0.0,14.683921547908872,0,100000.0,11.51293546492023,4.0943445622221,4.770756435173042,0.52,14.887738438129867,11.51293546492023,21.64,0.023129,0.389949,2,4.28,56794.3,9299.07,397.84,84.28,4771.17,59068.0,29025.0,0.0,
001269,欧晶科技,2024,C42,废弃资源综合利用业,0,,6.65,-9436517.3,37746069.2,195,783382.46,1.0,21.52,-0.20303252,0.519202,2,0,1,1,1,0,0,,,,,,,,,,,,5.278114659230517,5.966153313680814,0.0,17.446391927578205,0,783382.46,13.571377586894226,5.278114659230517,5.966153313680814,6.65,17.446391927578205,13.571377586894226,21.52,-0.2026541136,0.519202,2,,,,,,,,,0.0,
001288,运机集团,2023,C34,通用设备制造业,1,四川省,3.29,-4438351.41,17753405.64,150,2026097.84,1.0,21.99,0.028759,0.413972,2,0,1,1,1,1,1,61353.4,11.02440586832634,12732.79,244.12,1.92,87.01,53454.0,33339.0,180303.0,113073.0,1942.15,5.017279836814924,5.703793585582131,0.0,16.692087978851045,0,2026097.84,14.521622748385576,5.017279836814924,5.703793585582131,3.29,16.692087978851045,14.521622748385576,21.99,0.028759,0.413972,2,1.92,61353.4,12732.79,244.12,87.01,1942.15,53454.0,33339.0,0.0,
001288,运机集团,2024,C34,通用设备制造业,1,四川省,3.64,-7024603.4,28098413.6,129,2179740.08,1.0,22.32,0.033488,0.531205,3,0,1,1,1,1,1,64537.9,11.07500792711563,13447.16,,,87.01,58261.0,31567.0,192379.0,114376.0,2596.48,4.867534450455582,5.552974607718716,0.0,17.151223712783484,0,2179740.08,14.594716657069279,4.867534450455582,5.552974607718716,3.64,17.151223712783484,14.594716657069279,22.32,0.033488,0.531205,3,,64537.9,13447.16,,87.01,2596.48,58261.0,31567.0,0.0,0.0
001298,好上好,2024,F51,批发业,0,广东省,0.46,-4481359.8,17925439.2,86,,1.0,21.75,0.010785,0.436126,2,1,1,1,1,0,0,141488.9,11.85997654775876,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67,4.465908118654584,5.147528277154878,0.0,16.701731502028473,1,0.0,0.0,4.465908118654584,5.147528277154878,0.46,16.701731502028473,0.0,21.75,0.010785,0.436126,2,,141488.9,17956.06,,93.54,2027.67,259373.0,168813.0,0.0,
001308,康冠科技,2024,C39,计算机、通信和其他电子设备制造业,1,广东省,4.15,-106759193.23,427036772.92,732,,1.0,23.52,0.050611,0.531036,2,0,1,1,1,1,1,141488.9,11.85997654775876,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67,6.597145701886651,7.288928161092043,0.0,19.872380689077154,1,0.0,0.0,6.597145701886651,7.288928161092043,4.15,19.872380689077154,0.0,23.52,0.050611,0.531036,2,,141488.9,17956.06,,93.54,2027.67,259373.0,168813.0,0.0,
001316,润贝航科,2024,F51,批发业,0,广东省,2.05,-1643077.66,6572310.64,61,31570.0,1.0,21.05,0.061504,0.134513,2,1,1,1,1,0,0,141488.9,11.85997654775876,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67,4.127134385045092,4.804088224203539,0.0,15.698376176369873,0,31570.0,10.359994256691806,4.127134385045092,4.804088224203539,2.05,15.698376176369873,10.359994256691806,21.05,0.061504,0.134513,2,,141488.9,17956.06,,93.54,2027.67,259373.0,168813.0,0.0,
001322,箭牌家居,2024,C30,非金属矿物制品业,0,,5.21,-49160986.35,196643945.4,3142,,1.0,23.03,0.006235,0.51638,2,1,1,1,1,0,0,,,,,,,,,,,,8.052933036797567,8.74576202469924,0.0,19.096905272742536,1,0.0,0.0,8.052933036797567,8.74576202469924,5.21,19.096905272742536,0.0,23.03,0.006235,0.51638,2,,,,,,,,,0.0,
001339,智微智能,2024,C39,计算机、通信和其他电子设备制造业,1,,4.24,-16850980.05,67403920.2,801,,1.0,22.36,0.041018,0.573155,2,1,1,1,1,1,1,,,,,,,,,,,,6.687108607866515,7.379008517278343,0.0,18.0262137522318,1,0.0,0.0,6.687108607866515,7.379008517278343,4.24,18.0262137522318,0.0,22.36,0.041018,0.573155,2,,,,,,,,,0.0,
002001,新和成,2024,C27,医药制造业,1,浙江省,4.79,-156153370.45,624613481.8,777,,1.0,24.48,0.137171,0.315047,20,0,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,6.656726524178391,7.348587945020414,0.0,20.2526435888755,1,0.0,0.0,6.656726524178391,7.348587945020414,4.79,20.2526435888755,0.0,24.48,0.137171,0.315047,20,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,
002003,伟星股份,2021,C18,纺织服装、服饰业,0,浙江省,4.13,-22112721.53,117934514.8266667,890,2621000.0,0.75,22.12,0.110268,0.323452,17,0,1,0,0,0,0,76765.3,11.24850799411637,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78,6.792344427470809,7.484368958902697,0.0,18.58564007776638,0,2621000.0,14.779066863839237,6.792344427470809,7.484368958902697,4.13,18.58564007776638,14.779066863839237,22.12,0.110268,0.323452,17,5.25,76765.3,11014.59,578.6,91.29,1855.78,129821.0,56796.0,0.0,
